,x_pos_s1,y_pos_s1,z_pos_s1,x_pos_s2,y_pos_s2,z_pos_s2,x_pos_s3,y_pos_s3,z_pos_s3,x_pos_s4,y_pos_s4,z_pos_s4,x_pos_s5,y_pos_s5,z_pos_s5
3792,-2315.25,-24.56,27.5,-936.87,-1803.22,27.5,1180.68,-1041.94,27.5,1111.02,1207.22,27.5,-1049.59,1836.0,27.5
3793,-2315.2,-26.26,27.5,-935.33,-1803.77,27.5,1181.58,-1040.72,27.5,1110.04,1208.39,27.5,-1051.09,1835.36,27.5
3794,-2315.15,-27.86,27.4,-933.79,-1804.21,27.4,1182.48,-1039.39,27.4,1109.06,1209.65,27.4,-1052.6,1834.81,27.4
3795,-2315.1,-29.56,27.4,-932.26,-1804.76,27.4,1183.38,-1038.17,27.4,1108.08,1210.81,27.4,-1054.1,1834.17,27.4
3796,-2315.04,-31.16,27.4,-930.72,-1805.2,27.4,1184.28,-1036.84,27.4,1107.09,1212.07,27.4,-1055.6,1833.62,27.4
3797,-2314.99,-32.85,27.4,-929.18,-1805.74,27.4,1185.17,-1035.61,27.4,1106.11,1213.24,27.4,-1057.11,1832.98,27.4
3798,-2314.93,-34.45,27.3,-927.64,-1806.18,27.3,1186.06,-1034.29,27.3,1105.12,1214.5,27.3,-1058.61,1832.43,27.3
3799,-2314.87,-36.15,27.3,-926.11,-1806.72,27.3,1186.96,-1033.06,27.3,1104.13,1215.66,27.3,-1060.11,1831.78,27.3
3800,-2314.81,-37.75,27.3,-924.57,-1807.16,27.3,1187.85,-1031.73,27.3,1103.15,1216.91,27.3,-1061.62,1831.23,27.3
3801,-2314.75,-39.45,27.2,-923.03,-1807.69,27.2,1188.74,-1030.5,27.2,1102.16,1218.07,27.2,-1063.12,1830.57,27.2
3802,-2314.69,-41.15,27.2,-921.49,-1808.23,27.2,1189.63,-1029.27,27.2,1101.17,1219.23,27.2,-1064.62,1829.92,27.2
3803,-2314.63,-42.75,27.2,-919.95,-1808.66,27.2,1190.52,-1027.94,27.2,1100.18,1220.48,27.2,-1066.12,1829.37,27.2
3804,-2314.56,-44.45,27.2,-918.41,-1809.19,27.2,1191.4,-1026.71,27.2,1099.18,1221.64,27.2,-1067.62,1828.71,27.2
3805,-2314.49,-46.05,27.1,-916.87,-1809.63,27.1,1192.29,-1025.38,27.1,1098.19,1222.89,27.1,-1069.12,1828.15,27.1
3806,-2314.43,-47.74,27.1,-915.32,-1810.15,27.1,1193.17,-1024.14,27.1,1097.2,1224.05,27.1,-1070.62,1827.5,27.1
3807,-2314.36,-49.34,27.1,-913.78,-1810.58,27.1,1194.06,-1022.81,27.1,1096.2,1225.3,27.1,-1072.12,1826.94,27.1
3808,-2314.29,-51.04,27.1,-912.24,-1811.11,27.1,1194.94,-1021.58,27.1,1095.2,1226.45,27.1,-1073.62,1826.28,27.1
3809,-2314.22,-52.64,27.0,-910.7,-1811.54,27.0,1195.82,-1020.24,27.0,1094.21,1227.7,27.0,-1075.12,1825.71,27.0
3810,-2314.14,-54.34,27.0,-909.16,-1812.06,27.0,1196.7,-1019.01,27.0,1093.21,1228.85,27.0,-1076.61,1825.05,27.0
3811,-2314.07,-55.94,27.0,-907.61,-1812.48,27.0,1197.58,-1017.67,27.0,1092.21,1230.1,27.0,-1078.11,1824.49,27.0
3812,-2313.99,-57.63,26.9,-906.07,-1813.01,26.9,1198.46,-1016.43,26.9,1091.21,1231.25,26.9,-1079.61,1823.82,26.9
3813,-2313.92,-59.23,26.9,-904.53,-1813.43,26.9,1199.34,-1015.09,26.9,1090.21,1232.5,26.9,-1081.1,1823.25,26.9
3814,-2313.84,-60.93,26.9,-902.98,-1813.95,26.9,1200.21,-1013.85,26.9,1089.2,1233.65,26.9,-1082.6,1822.59,26.9
3815,-2313.76,-62.53,26.9,-901.44,-1814.36,26.9,1201.09,-1012.51,26.9,1088.2,1234.89,26.9,-1084.09,1822.02,26.9
3816,-2313.68,-64.23,26.8,-899.89,-1814.88,26.8,1201.96,-1011.27,26.8,1087.2,1236.04,26.8,-1085.59,1821.34,26.8
3817,-2313.59,-65.82,26.8,-898.35,-1815.3,26.8,1202.84,-1009.93,26.8,1086.19,1237.28,26.8,-1087.08,1820.77,26.8
3818,-2313.51,-67.52,26.8,-896.8,-1815.81,26.8,1203.71,-1008.69,26.8,1085.18,1238.42,26.8,-1088.58,1820.1,26.8
3819,-2313.43,-69.12,26.8,-895.26,-1816.22,26.8,1204.58,-1007.35,26.8,1084.18,1239.67,26.8,-1090.07,1819.53,26.8
3820,-2313.34,-70.82,26.7,-893.71,-1816.74,26.7,1205.45,-1006.11,26.7,1083.17,1240.81,26.7,-1091.56,1818.85,26.7
3821,-2313.25,-72.42,26.7,-892.16,-1817.15,26.7,1206.31,-1004.76,26.7,1082.16,1242.05,26.7,-1093.06,1818.27,26.7
3822,-2313.16,-74.11,26.7,-890.62,-1817.66,26.7,1207.18,-1003.52,26.7,1081.15,1243.19,26.7,-1094.55,1817.59,26.7
3823,-2313.07,-75.71,26.6,-889.07,-1818.06,26.6,1208.05,-1002.17,26.6,1080.13,1244.43,26.6,-1096.04,1817.01,26.6
3824,-2312.98,-77.41,26.6,-887.52,-1818.57,26.6,1208.91,-1000.93,26.6,1079.12,1245.57,26.6,-1097.53,1816.33,26.6
3825,-2312.89,-79.0,26.6,-885.97,-1818.97,26.6,1209.78,-999.58,26.6,1078.11,1246.81,26.6,-1099.02,1815.75,26.6
3826,-2312.79,-80.7,26.6,-884.43,-1819.48,26.6,1210.64,-998.33,26.6,1077.09,1247.94,26.6,-1100.51,1815.07,26.6
3827,-2312.7,-82.3,26.5,-882.88,-1819.88,26.5,1211.5,-996.98,26.5,1076.08,1249.18,26.5,-1102.0,1814.48,26.5
3828,-2312.6,-84.0,26.5,-881.33,-1820.38,26.5,1212.36,-995.73,26.5,1075.06,1250.31,26.5,-1103.49,1813.8,26.5
3829,-2312.5,-85.59,26.5,-879.78,-1820.78,26.5,1213.22,-994.38,26.5,1074.04,1251.55,26.5,-1104.98,1813.21,26.5
3830,-2312.4,-87.29,26.5,-878.23,-1821.28,26.5,1214.08,-993.13,26.5,1073.02,1252.68,26.5,-1106.46,1812.52,26.5
3831,-2312.3,-88.89,26.4,-876.68,-1821.68,26.4,1214.93,-991.78,26.4,1072.0,1253.91,26.4,-1107.95,1811.93,26.4
3832,-2312.2,-90.58,26.4,-875.13,-1822.17,26.4,1215.79,-990.53,26.4,1070.98,1255.05,26.4,-1109.44,1811.24,26.4
3833,-2312.1,-92.18,26.4,-873.58,-1822.57,26.4,1216.64,-989.18,26.4,1069.96,1256.28,26.4,-1110.93,1810.65,26.4
3834,-2311.99,-93.88,26.3,-872.03,-1823.06,26.3,1217.5,-987.92,26.3,1068.93,1257.41,26.3,-1112.41,1809.96,26.3
3835,-2311.89,-95.47,26.3,-870.48,-1823.46,26.3,1218.35,-986.57,26.3,1067.91,1258.64,26.3,-1113.9,1809.36,26.3
3836,-2311.78,-97.17,26.3,-868.93,-1823.95,26.3,1219.2,-985.32,26.3,1066.88,1259.76,26.3,-1115.38,1808.67,26.3
3837,-2311.67,-98.77,26.3,-867.37,-1824.34,26.3,1220.05,-983.96,26.3,1065.86,1260.99,26.3,-1116.87,1808.07,26.3
3838,-2311.56,-100.46,26.2,-865.82,-1824.82,26.2,1220.9,-982.7,26.2,1064.83,1262.12,26.2,-1118.35,1807.37,26.2
3839,-2311.45,-102.06,26.2,-864.27,-1825.21,26.2,1221.75,-981.35,26.2,1063.8,1263.34,26.2,-1119.83,1806.77,26.2
3840,-2311.33,-103.75,26.2,-862.72,-1825.7,26.2,1222.6,-980.09,26.2,1062.77,1264.47,26.2,-1121.32,1806.07,26.2
3841,-2311.22,-105.35,26.2,-861.16,-1826.08,26.2,1223.44,-978.73,26.2,1061.74,1265.69,26.2,-1122.8,1805.47,26.2
3842,-2311.1,-107.05,26.1,-859.61,-1826.56,26.1,1224.29,-977.47,26.1,1060.71,1266.81,26.1,-1124.28,1804.77,26.1
3843,-2310.99,-108.64,26.1,-858.06,-1826.95,26.1,1225.13,-976.11,26.1,1059.68,1268.04,26.1,-1125.76,1804.16,26.1
3844,-2310.87,-110.34,26.1,-856.5,-1827.43,26.1,1225.97,-974.85,26.1,1058.64,1269.16,26.1,-1127.24,1803.46,26.1
3845,-2310.75,-111.93,26.0,-854.95,-1827.81,26.0,1226.81,-973.49,26.0,1057.61,1270.38,26.0,-1128.72,1802.85,26.0
3846,-2310.63,-113.63,26.0,-853.39,-1828.28,26.0,1227.65,-972.23,26.0,1056.57,1271.5,26.0,-1130.2,1802.14,26.0
3847,-2310.51,-115.22,26.0,-851.84,-1828.66,26.0,1228.49,-970.87,26.0,1055.54,1272.72,26.0,-1131.68,1801.53,26.0
3848,-2310.38,-116.92,26.0,-850.28,-1829.14,26.0,1229.33,-969.6,26.0,1054.5,1273.83,26.0,-1133.16,1800.82,26.0
3849,-2310.26,-118.51,25.9,-848.73,-1829.51,25.9,1230.16,-968.24,25.9,1053.46,1275.05,25.9,-1134.64,1800.21,25.9
3850,-2310.13,-120.21,25.9,-847.17,-1829.98,25.9,1231.0,-966.97,25.9,1052.42,1276.17,25.9,-1136.12,1799.5,25.9
3851,-2310.0,-121.8,25.9,-845.61,-1830.35,25.9,1231.83,-965.61,25.9,1051.38,1277.38,25.9,-1137.6,1798.88,25.9
3852,-2309.87,-123.5,25.9,-844.06,-1830.82,25.9,1232.67,-964.34,25.9,1050.34,1278.5,25.9,-1139.07,1798.17,25.9
3853,-2309.74,-125.09,25.8,-842.5,-1831.19,25.8,1233.5,-962.98,25.8,1049.3,1279.71,25.8,-1140.55,1797.55,25.8
3854,-2309.61,-126.79,25.8,-840.94,-1831.66,25.8,1234.33,-961.71,25.8,1048.25,1280.82,25.8,-1142.03,1796.83,25.8
3855,-2309.48,-128.38,25.8,-839.39,-1832.03,25.8,1235.16,-960.34,25.8,1047.21,1282.04,25.8,-1143.5,1796.21,25.8
3856,-2309.35,-130.08,25.7,-837.83,-1832.49,25.7,1235.99,-959.07,25.7,1046.16,1283.15,25.7,-1144.98,1795.49,25.7
3857,-2309.21,-131.67,25.7,-836.27,-1832.86,25.7,1236.82,-957.7,25.7,1045.11,1284.36,25.7,-1146.45,1794.87,25.7
3858,-2309.07,-133.36,25.7,-834.71,-1833.32,25.7,1237.64,-956.43,25.7,1044.07,1285.47,25.7,-1147.92,1794.15,25.7
3859,-2308.93,-134.96,25.7,-833.15,-1833.68,25.7,1238.47,-955.06,25.7,1043.02,1286.67,25.7,-1149.4,1793.53,25.7
3860,-2308.79,-136.65,25.6,-831.59,-1834.14,25.6,1239.29,-953.79,25.6,1041.97,1287.78,25.6,-1150.87,1792.8,25.6
3861,-2308.65,-138.25,25.6,-830.04,-1834.5,25.6,1240.11,-952.42,25.6,1040.92,1288.99,25.6,-1152.34,1792.17,25.6
3862,-2308.51,-139.94,25.6,-828.48,-1834.95,25.6,1240.94,-951.14,25.6,1039.87,1290.09,25.6,-1153.81,1791.45,25.6
3863,-2308.37,-141.63,25.6,-826.92,-1835.41,25.6,1241.76,-949.87,25.6,1038.81,1291.2,25.6,-1155.28,1790.72,25.6
3864,-2308.22,-143.23,25.5,-825.36,-1835.76,25.5,1242.57,-948.5,25.5,1037.76,1292.4,25.5,-1156.76,1790.09,25.5
3865,-2308.08,-144.92,25.5,-823.79,-1836.22,25.5,1243.39,-947.22,25.5,1036.7,1293.51,25.5,-1158.23,1789.35,25.5
3866,-2307.93,-146.51,25.5,-822.23,-1836.57,25.5,1244.21,-945.85,25.5,1035.65,1294.71,25.5,-1159.69,1788.72,25.5
3867,-2307.78,-148.21,25.4,-820.67,-1837.02,25.4,1245.03,-944.57,25.4,1034.59,1295.81,25.4,-1161.16,1787.99,25.4
3868,-2307.63,-149.8,25.4,-819.11,-1837.37,25.4,1245.84,-943.19,25.4,1033.53,1297.01,25.4,-1162.63,1787.35,25.4
3869,-2307.48,-151.49,25.4,-817.55,-1837.82,25.4,1246.65,-941.92,25.4,1032.47,1298.11,25.4,-1164.1,1786.62,25.4
3870,-2307.33,-153.09,25.4,-815.99,-1838.16,25.4,1247.47,-940.54,25.4,1031.41,1299.31,25.4,-1165.57,1785.98,25.4
3871,-2307.17,-154.78,25.3,-814.43,-1838.61,25.3,1248.28,-939.26,25.3,1030.35,1300.41,25.3,-1167.03,1785.24,25.3
3872,-2307.02,-156.37,25.3,-812.86,-1838.95,25.3,1249.09,-937.88,25.3,1029.29,1301.6,25.3,-1168.5,1784.6,25.3
3873,-2306.86,-158.06,25.3,-811.3,-1839.4,25.3,1249.9,-936.6,25.3,1028.23,1302.7,25.3,-1169.97,1783.86,25.3
3874,-2306.7,-159.65,25.3,-809.74,-1839.74,25.3,1250.7,-935.22,25.3,1027.16,1303.89,25.3,-1171.43,1783.22,25.3
3875,-2306.54,-161.35,25.2,-808.17,-1840.18,25.2,1251.51,-933.93,25.2,1026.1,1304.99,25.2,-1172.9,1782.47,25.2
3876,-2306.38,-162.94,25.2,-806.61,-1840.52,25.2,1252.32,-932.55,25.2,1025.03,1306.18,25.2,-1174.36,1781.83,25.2
3877,-2306.22,-164.63,25.2,-805.05,-1840.95,25.2,1253.12,-931.27,25.2,1023.97,1307.27,25.2,-1175.83,1781.08,25.2
3878,-2306.05,-166.22,25.1,-803.48,-1841.29,25.1,1253.92,-929.89,25.1,1022.9,1308.46,25.1,-1177.29,1780.43,25.1
3879,-2305.89,-167.91,25.1,-801.92,-1841.73,25.1,1254.73,-928.6,25.1,1021.83,1309.55,25.1,-1178.75,1779.69,25.1
3880,-2305.72,-169.5,25.1,-800.35,-1842.06,25.1,1255.53,-927.22,25.1,1020.76,1310.74,25.1,-1180.21,1779.04,25.1
3881,-2305.55,-171.2,25.1,-798.79,-1842.49,25.1,1256.33,-925.93,25.1,1019.69,1311.83,25.1,-1181.67,1778.28,25.1
3882,-2305.39,-172.79,25.0,-797.22,-1842.82,25.0,1257.13,-924.54,25.0,1018.62,1313.02,25.0,-1183.14,1777.63,25.0
3883,-2305.22,-174.48,25.0,-795.66,-1843.25,25.0,1257.92,-923.26,25.0,1017.54,1314.11,25.0,-1184.6,1776.88,25.0
3884,-2305.04,-176.07,25.0,-794.09,-1843.58,25.0,1258.72,-921.87,25.0,1016.47,1315.29,25.0,-1186.06,1776.22,25.0
3885,-2304.87,-177.76,25.0,-792.52,-1844.01,25.0,1259.51,-920.58,25.0,1015.4,1316.38,25.0,-1187.52,1775.47,25.0
3886,-2304.7,-179.35,24.9,-790.96,-1844.33,24.9,1260.31,-919.19,24.9,1014.32,1317.56,24.9,-1188.97,1774.81,24.9
3887,-2304.52,-181.04,24.9,-789.39,-1844.76,24.9,1261.1,-917.9,24.9,1013.24,1318.65,24.9,-1190.43,1774.05,24.9
3888,-2304.34,-182.63,24.9,-787.82,-1845.08,24.9,1261.89,-916.51,24.9,1012.17,1319.83,24.9,-1191.89,1773.39,24.9
3889,-2304.17,-184.32,24.8,-786.26,-1845.5,24.8,1262.68,-915.22,24.8,1011.09,1320.91,24.8,-1193.35,1772.63,24.8
3890,-2303.99,-185.91,24.8,-784.69,-1845.82,24.8,1263.47,-913.83,24.8,1010.01,1322.09,24.8,-1194.8,1771.97,24.8
3891,-2303.81,-187.6,24.8,-783.12,-1846.24,24.8,1264.26,-912.53,24.8,1008.93,1323.17,24.8,-1196.26,1771.21,24.8
3892,-2303.62,-189.19,24.8,-781.55,-1846.56,24.8,1265.05,-911.14,24.8,1007.84,1324.35,24.8,-1197.72,1770.54,24.8
3893,-2303.44,-190.88,24.7,-779.98,-1846.98,24.7,1265.83,-909.85,24.7,1006.76,1325.43,24.7,-1199.17,1769.78,24.7
3894,-2303.26,-192.47,24.7,-778.42,-1847.29,24.7,1266.62,-908.45,24.7,1005.68,1326.61,24.7,-1200.62,1769.11,24.7
3895,-2303.07,-194.16,24.7,-776.85,-1847.71,24.7,1267.4,-907.16,24.7,1004.59,1327.68,24.7,-1202.08,1768.34,24.7
3896,-2302.88,-195.75,24.6,-775.28,-1848.02,24.6,1268.18,-905.76,24.6,1003.51,1328.86,24.6,-1203.53,1767.67,24.6
3897,-2302.69,-197.44,24.6,-773.71,-1848.43,24.6,1268.96,-904.47,24.6,1002.42,1329.93,24.6,-1204.98,1766.9,24.6
3898,-2302.5,-199.02,24.6,-772.14,-1848.74,24.6,1269.74,-903.07,24.6,1001.33,1331.11,24.6,-1206.44,1766.23,24.6
3899,-2302.31,-200.71,24.6,-770.57,-1849.15,24.6,1270.52,-901.77,24.6,1000.24,1332.18,24.6,-1207.89,1765.46,24.6
3900,-2302.12,-202.3,24.5,-769.0,-1849.46,24.5,1271.3,-900.37,24.5,999.16,1333.35,24.5,-1209.34,1764.78,24.5
3901,-2301.92,-203.99,24.5,-767.43,-1849.86,24.5,1272.08,-899.07,24.5,998.06,1334.42,24.5,-1210.79,1764.01,24.5
3902,-2301.73,-205.58,24.5,-765.86,-1850.17,24.5,1272.85,-897.67,24.5,996.97,1335.59,24.5,-1212.24,1763.33,24.5
3903,-2301.53,-207.26,24.5,-764.29,-1850.57,24.5,1273.63,-896.37,24.5,995.88,1336.66,24.5,-1213.69,1762.55,24.5
3904,-2301.33,-208.85,24.4,-762.72,-1850.87,24.4,1274.4,-894.97,24.4,994.79,1337.83,24.4,-1215.14,1761.87,24.4
3905,-2301.13,-210.54,24.4,-761.14,-1851.27,24.4,1275.17,-893.67,24.4,993.69,1338.89,24.4,-1216.59,1761.09,24.4
3906,-2300.93,-212.13,24.4,-759.57,-1851.57,24.4,1275.94,-892.27,24.4,992.6,1340.06,24.4,-1218.03,1760.41,24.4
3907,-2300.73,-213.81,24.3,-758.0,-1851.97,24.3,1276.71,-890.97,24.3,991.5,1341.13,24.3,-1219.48,1759.63,24.3
3908,-2300.53,-215.4,24.3,-756.43,-1852.27,24.3,1277.48,-889.56,24.3,990.4,1342.29,24.3,-1220.93,1758.94,24.3
3909,-2300.32,-217.09,24.3,-754.86,-1852.66,24.3,1278.25,-888.26,24.3,989.3,1343.35,24.3,-1222.37,1758.16,24.3
3910,-2300.12,-218.67,24.3,-753.28,-1852.96,24.3,1279.01,-886.85,24.3,988.21,1344.52,24.3,-1223.82,1757.47,24.3
3911,-2299.91,-220.36,24.2,-751.71,-1853.35,24.2,1279.78,-885.55,24.2,987.1,1345.58,24.2,-1225.26,1756.69,24.2
3912,-2299.7,-221.95,24.2,-750.14,-1853.64,24.2,1280.54,-884.14,24.2,986.0,1346.74,24.2,-1226.71,1756.0,24.2
3913,-2299.49,-223.63,24.2,-748.56,-1854.03,24.2,1281.3,-882.84,24.2,984.9,1347.8,24.2,-1228.15,1755.21,24.2
3914,-2299.28,-225.22,24.2,-746.99,-1854.32,24.2,1282.06,-881.43,24.2,983.8,1348.96,24.2,-1229.59,1754.52,24.2
3915,-2299.07,-226.91,24.1,-745.42,-1854.71,24.1,1282.82,-880.12,24.1,982.69,1350.01,24.1,-1231.04,1753.72,24.1
3916,-2298.85,-228.49,24.1,-743.84,-1855.0,24.1,1283.58,-878.71,24.1,981.59,1351.17,24.1,-1232.48,1753.03,24.1
3917,-2298.64,-230.18,24.1,-742.27,-1855.38,24.1,1284.34,-877.4,24.1,980.48,1352.23,24.1,-1233.92,1752.23,24.1
3918,-2298.42,-231.76,24.0,-740.69,-1855.67,24.0,1285.1,-875.99,24.0,979.38,1353.38,24.0,-1235.36,1751.54,24.0
3919,-2298.2,-233.45,24.0,-739.12,-1856.05,24.0,1285.85,-874.68,24.0,978.27,1354.44,24.0,-1236.8,1750.74,24.0
3920,-2297.98,-235.03,24.0,-737.54,-1856.33,24.0,1286.61,-873.27,24.0,977.16,1355.59,24.0,-1238.24,1750.04,24.0
3921,-2297.76,-236.72,24.0,-735.97,-1856.71,24.0,1287.36,-871.96,24.0,976.05,1356.64,24.0,-1239.68,1749.24,24.0
3922,-2297.54,-238.4,23.9,-734.39,-1857.09,23.9,1288.11,-870.65,23.9,974.94,1357.69,23.9,-1241.12,1748.44,23.9
3923,-2297.32,-239.99,23.9,-732.82,-1857.37,23.9,1288.86,-869.23,23.9,973.83,1358.84,23.9,-1242.55,1747.74,23.9
3924,-2297.09,-241.67,23.9,-731.24,-1857.74,23.9,1289.61,-867.92,23.9,972.71,1359.89,23.9,-1243.99,1746.94,23.9
3925,-2296.87,-243.25,23.9,-729.66,-1858.02,23.9,1290.36,-866.51,23.9,971.6,1361.04,23.9,-1245.43,1746.23,23.9
3926,-2296.64,-244.94,23.8,-728.09,-1858.39,23.8,1291.11,-865.19,23.8,970.48,1362.09,23.8,-1246.86,1745.43,23.8
3927,-2296.41,-246.52,23.8,-726.51,-1858.66,23.8,1291.85,-863.78,23.8,969.37,1363.24,23.8,-1248.3,1744.72,23.8
3928,-2296.18,-248.2,23.8,-724.93,-1859.03,23.8,1292.6,-862.46,23.8,968.25,1364.28,23.8,-1249.73,1743.91,23.8
3929,-2295.95,-249.79,23.7,-723.36,-1859.3,23.7,1293.34,-861.04,23.7,967.13,1365.43,23.7,-1251.17,1743.2,23.7
3930,-2295.72,-251.47,23.7,-721.78,-1859.67,23.7,1294.08,-859.73,23.7,966.01,1366.47,23.7,-1252.6,1742.39,23.7
3931,-2295.48,-253.05,23.7,-720.2,-1859.94,23.7,1294.82,-858.31,23.7,964.9,1367.61,23.7,-1254.04,1741.68,23.7
3932,-2295.25,-254.74,23.7,-718.62,-1860.3,23.7,1295.56,-856.99,23.7,963.77,1368.66,23.7,-1255.47,1740.87,23.7
3933,-2295.01,-256.32,23.6,-717.05,-1860.56,23.6,1296.3,-855.57,23.6,962.65,1369.8,23.6,-1256.9,1740.16,23.6
3934,-2294.77,-258.0,23.6,-715.47,-1860.93,23.6,1297.04,-854.25,23.6,961.53,1370.84,23.6,-1258.33,1739.34,23.6
3935,-2294.53,-259.58,23.6,-713.89,-1861.19,23.6,1297.78,-852.83,23.6,960.41,1371.98,23.6,-1259.76,1738.62,23.6
3936,-2294.29,-261.26,23.6,-712.31,-1861.55,23.6,1298.51,-851.51,23.6,959.28,1373.02,23.6,-1261.19,1737.81,23.6
3937,-2294.05,-262.85,23.5,-710.73,-1861.81,23.5,1299.24,-850.09,23.5,958.16,1374.15,23.5,-1262.62,1737.09,23.5
3938,-2293.81,-264.53,23.5,-709.15,-1862.16,23.5,1299.98,-848.76,23.5,957.03,1375.19,23.5,-1264.05,1736.27,23.5
3939,-2293.56,-266.11,23.5,-707.57,-1862.42,23.5,1300.71,-847.34,23.5,955.9,1376.32,23.5,-1265.48,1735.55,23.5
3940,-2293.32,-267.79,23.4,-705.99,-1862.78,23.4,1301.44,-846.02,23.4,954.78,1377.36,23.4,-1266.91,1734.72,23.4
3941,-2293.07,-269.37,23.4,-704.41,-1863.03,23.4,1302.17,-844.59,23.4,953.65,1378.49,23.4,-1268.33,1734.0,23.4
3942,-2292.82,-271.05,23.4,-702.83,-1863.38,23.4,1302.9,-843.27,23.4,952.52,1379.53,23.4,-1269.76,1733.18,23.4
3943,-2292.57,-272.63,23.4,-701.25,-1863.63,23.4,1303.62,-841.84,23.4,951.39,1380.66,23.4,-1271.19,1732.45,23.4
3944,-2292.32,-274.31,23.3,-699.67,-1863.98,23.3,1304.35,-840.52,23.3,950.25,1381.69,23.3,-1272.61,1731.62,23.3
3945,-2292.07,-275.89,23.3,-698.09,-1864.23,23.3,1305.07,-839.09,23.3,949.12,1382.82,23.3,-1274.04,1730.89,23.3
3946,-2291.81,-277.57,23.3,-696.51,-1864.58,23.3,1305.8,-837.76,23.3,947.99,1383.85,23.3,-1275.46,1730.06,23.3
3947,-2291.56,-279.15,23.3,-694.93,-1864.82,23.3,1306.52,-836.34,23.3,946.85,1384.97,23.3,-1276.88,1729.33,23.3
3948,-2292.3,-280.83,23.2,-694.35,-1865.17,23.2,1306.24,-835.01,23.2,944.72,1386.0,23.2,-1279.31,1728.5,23.2
3949,-2292.05,-282.41,23.2,-692.77,-1865.41,23.2,1306.96,-833.58,23.2,943.58,1387.13,23.2,-1280.73,1727.77,23.2
3950,-2291.79,-284.09,23.2,-691.19,-1865.75,23.2,1307.68,-832.25,23.2,942.44,1388.15,23.2,-1282.15,1726.93,23.2
3951,-2291.53,-285.67,23.1,-689.6,-1865.99,23.1,1308.4,-830.82,23.1,941.3,1389.28,23.1,-1283.57,1726.2,23.1
3952,-2291.26,-287.35,23.1,-688.02,-1866.33,23.1,1309.11,-829.49,23.1,940.16,1390.3,23.1,-1284.99,1725.36,23.1
3953,-2291.0,-288.92,23.1,-686.44,-1866.57,23.1,1309.83,-828.06,23.1,939.02,1391.42,23.1,-1286.41,1724.62,23.1
3954,-2290.74,-290.6,23.1,-684.86,-1866.9,23.1,1310.54,-826.72,23.1,937.88,1392.44,23.1,-1287.83,1723.79,23.1
3955,-2290.47,-292.18,23.0,-683.27,-1867.14,23.0,1311.25,-825.29,23.0,936.74,1393.56,23.0,-1289.25,1723.05,23.0
3956,-2290.2,-293.86,23.0,-681.69,-1867.47,23.0,1311.96,-823.96,23.0,935.6,1394.58,23.0,-1290.67,1722.2,23.0
3957,-2289.94,-295.43,23.0,-680.11,-1867.7,23.0,1312.67,-822.52,23.0,934.45,1395.7,23.0,-1292.08,1721.46,23.0
3958,-2289.67,-297.11,23.0,-678.52,-1868.04,23.0,1313.38,-821.19,23.0,933.31,1396.72,23.0,-1293.5,1720.62,23.0
3959,-2289.4,-298.69,22.9,-676.94,-1868.26,22.9,1314.09,-819.76,22.9,932.16,1397.84,22.9,-1294.92,1719.87,22.9
3960,-2289.12,-300.36,22.9,-675.36,-1868.59,22.9,1314.8,-818.42,22.9,931.01,1398.85,22.9,-1296.33,1719.03,22.9
3961,-2288.85,-301.94,22.9,-673.77,-1868.82,22.9,1315.5,-816.98,22.9,929.87,1399.97,22.9,-1297.75,1718.28,22.9
3962,-2288.57,-303.62,22.8,-672.19,-1869.15,22.8,1316.21,-815.65,22.8,928.72,1400.98,22.8,-1299.16,1717.43,22.8
3963,-2288.3,-305.19,22.8,-670.61,-1869.37,22.8,1316.91,-814.21,22.8,927.57,1402.09,22.8,-1300.57,1716.68,22.8
3964,-2288.02,-306.87,22.8,-669.02,-1869.69,22.8,1317.61,-812.87,22.8,926.42,1403.1,22.8,-1301.99,1715.83,22.8
3965,-2287.74,-308.44,22.8,-667.44,-1869.91,22.8,1318.31,-811.43,22.8,925.27,1404.21,22.8,-1303.4,1715.08,22.8
3966,-2287.46,-310.12,22.7,-665.85,-1870.24,22.7,1319.01,-810.09,22.7,924.11,1405.22,22.7,-1304.81,1714.23,22.7
3967,-2287.18,-311.7,22.7,-664.27,-1870.45,22.7,1319.71,-808.65,22.7,922.96,1406.33,22.7,-1306.22,1713.47,22.7
3968,-2286.9,-313.37,22.7,-662.68,-1870.77,22.7,1320.41,-807.31,22.7,921.81,1407.34,22.7,-1307.63,1712.62,22.7
3969,-2286.61,-314.94,22.7,-661.1,-1870.99,22.7,1321.1,-805.87,22.7,920.65,1408.45,22.7,-1309.04,1711.86,22.7
3970,-2286.33,-316.62,22.6,-659.51,-1871.3,22.6,1321.8,-804.53,22.6,919.49,1409.45,22.6,-1310.45,1711.0,22.6
3971,-2286.04,-318.19,22.6,-657.93,-1871.52,22.6,1322.49,-803.09,22.6,918.34,1410.56,22.6,-1311.86,1710.24,22.6
3972,-2285.75,-319.87,22.6,-656.34,-1871.83,22.6,1323.18,-801.75,22.6,917.18,1411.56,22.6,-1313.27,1709.38,22.6
3973,-2285.46,-321.44,22.5,-654.75,-1872.04,22.5,1323.87,-800.3,22.5,916.02,1412.67,22.5,-1314.67,1708.62,22.5
3974,-2285.17,-323.11,22.5,-653.17,-1872.35,22.5,1324.56,-798.96,22.5,914.86,1413.67,22.5,-1316.08,1707.76,22.5
