time,Rx,Ry,Rz,Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],mmm,distance,R(km),volacity,B_n,Vx min/max,Vy min/max,Vz min/max,Vx min/max.1,Vx min/max.2,Vx min/max.3,MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH]
8285.25142,-355000.0,-117000.0,-65300.0,0.544,0.153,-0.0626,22666.29909,11934.43209000807,379444.4491621929,0.5685628901009985,823.1546808682028,,,,,,,-342000.0,-184000.0,-92200.0
8286.25142,-355000.0,-117000.0,-65300.0,0.544,0.153,-0.0625,22666.29909,11935.00065289817,379444.4491621929,0.5685628901009985,823.1546808682028,,,,,,,-342000.0,-184000.0,-92200.0
8287.25142,-354000.0,-117000.0,-65300.0,0.544,0.153,-0.0625,22666.29909,11935.56920478674,378509.0355592585,0.568551888573066,827.2282508806479,,,,,,,-342000.0,-184000.0,-92200.0
8288.25142,-354000.0,-117000.0,-65300.0,0.544,0.153,-0.0625,22666.29909,11936.13775667531,378509.0355592585,0.568551888573066,827.2282508806479,,,,,,,-342000.0,-184000.0,-92200.0
8289.25142,-354000.0,-117000.0,-65300.0,0.545,0.153,-0.0625,22666.29909,11936.70630856389,378509.0355592585,0.568551888573066,827.2282508806479,,,,,,,-342000.0,-185000.0,-92300.0
8290.25142,-354000.0,-117000.0,-65300.0,0.545,0.153,-0.0625,22666.29909,11937.27581734345,378509.0355592585,0.5695087795635815,827.2282508806479,,,,,,,-342000.0,-185000.0,-92300.0
8291.25142,-354000.0,-117000.0,-65300.0,0.545,0.153,-0.0625,22666.29909,11937.84532612301,378509.0355592585,0.5695087795635815,827.2282508806479,,,,,,,-342000.0,-185000.0,-92300.0
8292.25142,-354000.0,-117000.0,-65300.0,0.545,0.153,-0.0625,22666.29909,11938.41483490257,378509.0355592585,0.5695087795635815,827.2282508806479,,,,,,,-342000.0,-185000.0,-92300.0
8293.25142,-354000.0,-117000.0,-65300.0,0.545,0.153,-0.0625,22666.29909,11938.98434368214,378509.0355592585,0.5695087795635815,827.2282508806479,,,,,,,-342000.0,-185000.0,-92400.0
8294.25142,-354000.0,-117000.0,-65300.0,0.545,0.153,-0.0625,22666.29909,11939.5538524617,378509.0355592585,0.5695087795635815,827.2282508806479,,,,,,,-342000.0,-185000.0,-92400.0
8295.25142,-354000.0,-117000.0,-65300.0,0.546,0.153,-0.0625,22666.29909,11940.12336124126,378509.0355592585,0.5695087795635815,827.2282508806479,,,,,,,-342000.0,-185000.0,-92400.0
8296.25142,-354000.0,-117000.0,-65300.0,0.546,0.153,-0.0625,22666.29909,11940.6938270597,378509.0355592585,0.570465818432621,827.2282508806479,,,,,,,-342000.0,-185000.0,-92400.0
8297.25142,-354000.0,-117000.0,-65300.0,0.546,0.153,-0.0624,22666.29909,11941.26429287813,378509.0355592585,0.570465818432621,827.2282508806479,,,,,,,-342000.0,-185000.0,-92500.0
8298.25142,-354000.0,-117000.0,-65300.0,0.546,0.153,-0.0624,22666.29909,11941.83474774926,378509.0355592585,0.5704548711335543,827.2282508806479,,,,,,,-342000.0,-185000.0,-92500.0
8299.25142,-354000.0,-117000.0,-65300.0,0.546,0.153,-0.0624,22666.29909,11942.4052026204,378509.0355592585,0.5704548711335543,827.2282508806479,,,,,,,-342000.0,-185000.0,-92500.0
8300.25142,-354000.0,-117000.0,-65300.0,0.546,0.153,-0.0624,22666.29909,11942.97565749153,378509.0355592585,0.5704548711335543,827.2282508806479,,,,,,,-341000.0,-185000.0,-92500.0
8301.25142,-354000.0,-117000.0,-65300.0,0.547,0.153,-0.0624,22666.29909,11943.54611236266,378509.0355592585,0.5704548711335543,827.2282508806479,,,,,,,-341000.0,-185000.0,-92500.0
8302.25142,-354000.0,-117000.0,-65400.0,0.547,0.153,-0.0624,22666.29909,11944.11752443814,378526.3002751592,0.5714120754761839,827.1527922664025,,,,,,,-341000.0,-185000.0,-92600.0
8303.25142,-354000.0,-117000.0,-65400.0,0.547,0.153,-0.0624,22666.29909,11944.68893651361,378526.3002751592,0.5714120754761839,827.1527922664025,,,,,,,-341000.0,-185000.0,-92600.0
8304.25142,-354000.0,-117000.0,-65400.0,0.547,0.153,-0.0624,22666.29909,11945.26034858909,378526.3002751592,0.5714120754761839,827.1527922664025,,,,,,,-341000.0,-185000.0,-92600.0
8305.25142,-354000.0,-117000.0,-65400.0,0.547,0.153,-0.0624,22666.29909,11945.83176066457,378526.3002751592,0.5714120754761839,827.1527922664025,,,,,,,-341000.0,-185000.0,-92600.0
8306.25142,-354000.0,-117000.0,-65400.0,0.547,0.153,-0.0624,22666.29909,11946.40317274004,378526.3002751592,0.5714120754761839,827.1527922664025,,,,,,,-341000.0,-185000.0,-92700.0
8307.25142,-354000.0,-117000.0,-65400.0,0.548,0.153,-0.0624,22666.29909,11946.97458481552,378526.3002751592,0.5714120754761839,827.1527922664025,,,,,,,-341000.0,-185000.0,-92700.0
8308.25142,-354000.0,-117000.0,-65400.0,0.548,0.153,-0.0623,22666.29909,11947.54695424168,378526.3002751592,0.5723694261576173,827.1527922664025,,,,,,,-341000.0,-185000.0,-92700.0
8309.25142,-354000.0,-117000.0,-65400.0,0.548,0.153,-0.0623,22666.29909,11948.11931277442,378526.3002751592,0.5723585327397506,827.1527922664025,,,,,,,-341000.0,-185000.0,-92700.0
8310.25142,-354000.0,-117000.0,-65400.0,0.548,0.153,-0.0623,22666.29909,11948.69167130716,378526.3002751592,0.5723585327397506,827.1527922664025,,,,,,,-341000.0,-185000.0,-92800.0
8311.25142,-354000.0,-117000.0,-65400.0,0.548,0.153,-0.0623,22666.29909,11949.2640298399,378526.3002751592,0.5723585327397506,827.1527922664025,,,,,,,-341000.0,-185000.0,-92800.0
8312.25142,-354000.0,-117000.0,-65400.0,0.548,0.153,-0.0623,22666.29909,11949.83638837264,378526.3002751592,0.5723585327397506,827.1527922664025,,,,,,,-341000.0,-186000.0,-92800.0
8313.25142,-354000.0,-117000.0,-65400.0,0.549,0.153,-0.0623,22666.29909,11950.40874690538,378526.3002751592,0.5723585327397506,827.1527922664025,,,,,,,-341000.0,-186000.0,-92800.0
8314.25142,-354000.0,-117000.0,-65400.0,0.549,0.153,-0.0623,22666.29909,11950.98206295259,378526.3002751592,0.5733160472200303,827.1527922664025,,,,,,,-341000.0,-186000.0,-92900.0
8315.25142,-354000.0,-117000.0,-65400.0,0.549,0.153,-0.0623,22666.29909,11951.55537899981,378526.3002751592,0.5733160472200303,827.1527922664025,,,,,,,-341000.0,-186000.0,-92900.0
8316.25142,-354000.0,-117000.0,-65400.0,0.549,0.153,-0.0623,22666.29909,11952.12869504703,378526.3002751592,0.5733160472200303,827.1527922664025,,,,,,,-341000.0,-186000.0,-92900.0
8317.25142,-354000.0,-117000.0,-65400.0,0.549,0.153,-0.0623,22666.29909,11952.70201109425,378526.3002751592,0.5733160472200303,827.1527922664025,,,,,,,-341000.0,-186000.0,-92900.0
8318.25142,-353000.0,-117000.0,-65400.0,0.549,0.153,-0.0622,22666.29909,11953.27532714147,377591.2604920829,0.5733160472200303,831.2544676503455,,,,,,,-341000.0,-186000.0,-93000.0
8319.25142,-353000.0,-117000.0,-65400.0,0.55,0.153,-0.0622,22666.29909,11953.8486323307,377591.2604920829,0.573305189231704,831.2544676503455,,,,,,,-341000.0,-186000.0,-93000.0
8320.25142,-353000.0,-117000.0,-65400.0,0.55,0.153,-0.0622,22666.29909,11954.42289519734,377591.2604920829,0.5742628666386153,831.2544676503455,,,,,,,-341000.0,-186000.0,-93000.0
8321.25142,-353000.0,-117000.0,-65400.0,0.55,0.153,-0.0622,22666.29909,11954.99715806398,377591.2604920829,0.5742628666386153,831.2544676503455,,,,,,,-341000.0,-186000.0,-93000.0
8322.25142,-353000.0,-117000.0,-65400.0,0.55,0.153,-0.0622,22666.29909,11955.57142093062,377591.2604920829,0.5742628666386153,831.2544676503455,,,,,,,-341000.0,-186000.0,-93100.0
8323.25142,-353000.0,-117000.0,-65400.0,0.55,0.153,-0.0622,22666.29909,11956.14568379726,377591.2604920829,0.5742628666386153,831.2544676503455,,,,,,,-341000.0,-186000.0,-93100.0
8324.25142,-353000.0,-117000.0,-65400.0,0.55,0.153,-0.0622,22666.29909,11956.7199466639,377591.2604920829,0.5742628666386153,831.2544676503455,,,,,,,-341000.0,-186000.0,-93100.0
8325.25142,-353000.0,-117000.0,-65400.0,0.551,0.153,-0.0622,22666.29909,11957.29420953054,377591.2604920829,0.5742628666386153,831.2544676503455,,,,,,,-341000.0,-186000.0,-93100.0
8326.25142,-353000.0,-117000.0,-65400.0,0.551,0.153,-0.0622,22666.29909,11957.86943021862,377591.2604920829,0.5752206880841475,831.2544676503455,,,,,,,-341000.0,-186000.0,-93100.0
8327.25142,-353000.0,-117000.0,-65400.0,0.551,0.153,-0.0622,22666.29909,11958.44465090671,377591.2604920829,0.5752206880841475,831.2544676503455,,,,,,,-341000.0,-186000.0,-93200.0
8328.25142,-353000.0,-117000.0,-65400.0,0.551,0.153,-0.0621,22666.29909,11959.01987159479,377591.2604920829,0.5752206880841475,831.2544676503455,,,,,,,-341000.0,-186000.0,-93200.0
8329.25142,-353000.0,-117000.0,-65500.0,0.551,0.153,-0.0621,22666.29909,11959.59508147823,377608.5936522102,0.5752098834338646,831.1781561661757,,,,,,,-341000.0,-186000.0,-93200.0
8330.25142,-353000.0,-117000.0,-65500.0,0.551,0.153,-0.0621,22666.29909,11960.17029136166,377608.5936522102,0.5752098834338646,831.1781561661757,,,,,,,-340000.0,-186000.0,-93200.0
8331.25142,-353000.0,-117000.0,-65500.0,0.552,0.153,-0.0621,22666.29909,11960.7455012451,377608.5936522102,0.5752098834338646,831.1781561661757,,,,,,,-340000.0,-186000.0,-93300.0
8332.25142,-353000.0,-117000.0,-65500.0,0.552,0.153,-0.0621,22666.29909,11961.32166911126,377608.5936522102,0.5761678661640199,831.1781561661757,,,,,,,-340000.0,-186000.0,-93300.0
8333.25142,-353000.0,-117000.0,-65500.0,0.552,0.153,-0.0621,22666.29909,11961.89783697742,377608.5936522102,0.5761678661640199,831.1781561661757,,,,,,,-340000.0,-186000.0,-93300.0
8334.25142,-353000.0,-117000.0,-65500.0,0.552,0.153,-0.0621,22666.29909,11962.47400484359,377608.5936522102,0.5761678661640199,831.1781561661757,,,,,,,-340000.0,-186000.0,-93300.0
8335.25142,-353000.0,-117000.0,-65500.0,0.552,0.153,-0.0621,22666.29909,11963.05017270975,377608.5936522102,0.5761678661640199,831.1781561661757,,,,,,,-340000.0,-187000.0,-93400.0
8336.25142,-353000.0,-117000.0,-65500.0,0.552,0.153,-0.0621,22666.29909,11963.62634057591,377608.5936522102,0.5761678661640199,831.1781561661757,,,,,,,-340000.0,-187000.0,-93400.0
8337.25142,-353000.0,-117000.0,-65500.0,0.553,0.153,-0.062,22666.29909,11964.20250844208,377608.5936522102,0.5761678661640199,831.1781561661757,,,,,,,-340000.0,-187000.0,-93400.0
8338.25142,-353000.0,-117000.0,-65500.0,0.553,0.153,-0.062,22666.29909,11964.77962368187,377608.5936522102,0.5771152397918462,831.1781561661757,,,,,,,-340000.0,-187000.0,-93400.0
8339.25142,-353000.0,-117000.0,-65500.0,0.553,0.153,-0.062,22666.29909,11965.35673892166,377608.5936522102,0.5771152397918462,831.1781561661757,,,,,,,-340000.0,-187000.0,-93500.0
8340.25142,-353000.0,-117000.0,-65500.0,0.553,0.153,-0.062,22666.29909,11965.93385416145,377608.5936522102,0.5771152397918462,831.1781561661757,,,,,,,-340000.0,-187000.0,-93500.0
8341.25142,-353000.0,-117000.0,-65500.0,0.553,0.153,-0.062,22666.29909,11966.51096940125,377608.5936522102,0.5771152397918462,831.1781561661757,,,,,,,-340000.0,-187000.0,-93500.0
8342.25142,-353000.0,-117000.0,-65500.0,0.553,0.153,-0.062,22666.29909,11967.08808464104,377608.5936522102,0.5771152397918462,831.1781561661757,,,,,,,-340000.0,-187000.0,-93500.0
8343.25142,-353000.0,-117000.0,-65500.0,0.554,0.153,-0.062,22666.29909,11967.66519988083,377608.5936522102,0.5771152397918462,831.1781561661757,,,,,,,-340000.0,-187000.0,-93600.0
8344.25142,-353000.0,-117000.0,-65500.0,0.554,0.153,-0.062,22666.29909,11968.24327340557,377608.5936522102,0.5780735247353922,831.1781561661757,,,,,,,-340000.0,-187000.0,-93600.0
8345.25142,-353000.0,-117000.0,-65500.0,0.554,0.153,-0.062,22666.29909,11968.8213469303,377608.5936522102,0.5780735247353922,831.1781561661757,,,,,,,-340000.0,-187000.0,-93600.0
8346.25142,-353000.0,-117000.0,-65500.0,0.554,0.153,-0.062,22666.29909,11969.39942045504,377608.5936522102,0.5780735247353922,831.1781561661757,,,,,,,-340000.0,-187000.0,-93600.0
8347.25142,-353000.0,-117000.0,-65500.0,0.554,0.153,-0.0619,22666.29909,11969.97749397977,377608.5936522102,0.5780735247353922,831.1781561661757,,,,,,,-340000.0,-187000.0,-93600.0
8348.25142,-352000.0,-117000.0,-65500.0,0.554,0.153,-0.0619,22666.29909,11970.55555678778,376673.9306084242,0.5780628080061889,835.308175742823,,,,,,,-340000.0,-187000.0,-93700.0
8349.25142,-352000.0,-117000.0,-65500.0,0.555,0.153,-0.0619,22666.29909,11971.13361959578,376673.9306084242,0.5780628080061889,835.308175742823,,,,,,,-340000.0,-187000.0,-93700.0
8350.25142,-352000.0,-117000.0,-65500.0,0.555,0.153,-0.0619,22666.29909,11971.71264084755,376673.9306084242,0.5790212517688794,835.308175742823,,,,,,,-340000.0,-187000.0,-93700.0
8351.25142,-352000.0,-117000.0,-65500.0,0.555,0.153,-0.0619,22666.29909,11972.29166209932,376673.9306084242,0.5790212517688794,835.308175742823,,,,,,,-340000.0,-187000.0,-93700.0
8352.25142,-352000.0,-117000.0,-65500.0,0.555,0.153,-0.0619,22666.29909,11972.87068335109,376673.9306084242,0.5790212517688794,835.308175742823,,,,,,,-340000.0,-187000.0,-93800.0
8353.25142,-352000.0,-117000.0,-65500.0,0.555,0.153,-0.0619,22666.29909,11973.44970460286,376673.9306084242,0.5790212517688794,835.308175742823,,,,,,,-340000.0,-187000.0,-93800.0
8354.25142,-352000.0,-117000.0,-65500.0,0.555,0.153,-0.0619,22666.29909,11974.02872585463,376673.9306084242,0.5790212517688794,835.308175742823,,,,,,,-340000.0,-187000.0,-93800.0
8355.25142,-352000.0,-117000.0,-65500.0,0.556,0.153,-0.0619,22666.29909,11974.6077471064,376673.9306084242,0.5790212517688794,835.308175742823,,,,,,,-340000.0,-187000.0,-93800.0
8356.25142,-352000.0,-117000.0,-65600.0,0.556,0.153,-0.0618,22666.29909,11975.18772694226,376691.3325257166,0.5799798358563857,835.2310004707854,,,,,,,-340000.0,-187000.0,-93900.0
8357.25142,-352000.0,-117000.0,-65600.0,0.556,0.153,-0.0618,22666.29909,11975.76769611385,376691.3325257166,0.5799691715944909,835.2310004707854,,,,,,,-340000.0,-187000.0,-93900.0
8358.25142,-352000.0,-117000.0,-65600.0,0.556,0.153,-0.0618,22666.29909,11976.34766528545,376691.3325257166,0.5799691715944909,835.2310004707854,,,,,,,-340000.0,-188000.0,-93900.0
8359.25142,-352000.0,-117000.0,-65600.0,0.556,0.153,-0.0618,22666.29909,11976.92763445704,376691.3325257166,0.5799691715944909,835.2310004707854,,,,,,,-340000.0,-188000.0,-93900.0
8360.25142,-352000.0,-117000.0,-65600.0,0.556,0.153,-0.0618,22666.29909,11977.50760362864,376691.3325257166,0.5799691715944909,835.2310004707854,,,,,,,-340000.0,-188000.0,-94000.0
8361.25142,-352000.0,-117000.0,-65600.0,0.557,0.153,-0.0618,22666.29909,11978.08757280023,376691.3325257166,0.5799691715944909,835.2310004707854,,,,,,,-339000.0,-188000.0,-94000.0
8362.25142,-352000.0,-117000.0,-65600.0,0.557,0.153,-0.0618,22666.29909,11978.66850071314,376691.3325257166,0.5809279129117485,835.2310004707854,,,,,,,-339000.0,-188000.0,-94000.0
8363.25142,-352000.0,-117000.0,-65600.0,0.557,0.153,-0.0618,22666.29909,11979.24942862606,376691.3325257166,0.5809279129117485,835.2310004707854,,,,,,,-339000.0,-188000.0,-94000.0
8364.25142,-352000.0,-117000.0,-65600.0,0.557,0.153,-0.0617,22666.29909,11979.83035653897,376691.3325257166,0.5809279129117485,835.2310004707854,,,,,,,-339000.0,-188000.0,-94100.0
8365.25142,-352000.0,-117000.0,-65600.0,0.557,0.154,-0.0617,22666.29909,11980.41127382224,376691.3325257166,0.580917283268453,835.2310004707854,,,,,,,-339000.0,-188000.0,-94100.0
8366.25142,-352000.0,-117000.0,-65600.0,0.557,0.154,-0.0617,22666.29909,11980.99245528271,376691.3325257166,0.5811814604751256,835.2310004707854,,,,,,,-339000.0,-188000.0,-94100.0
8367.25142,-352000.0,-117000.0,-65600.0,0.558,0.154,-0.0617,22666.29909,11981.57363674319,376691.3325257166,0.5811814604751256,835.2310004707854,,,,,,,-339000.0,-188000.0,-94100.0
8368.25142,-352000.0,-117000.0,-65600.0,0.558,0.154,-0.0617,22666.29909,11982.15577666623,376691.3325257166,0.5821399230425621,835.2310004707854,,,,,,,-339000.0,-188000.0,-94100.0
8369.25142,-352000.0,-117000.0,-65600.0,0.558,0.154,-0.0617,22666.29909,11982.73791658927,376691.3325257166,0.5821399230425621,835.2310004707854,,,,,,,-339000.0,-188000.0,-94200.0
8370.25142,-352000.0,-117000.0,-65600.0,0.558,0.154,-0.0617,22666.29909,11983.32005651231,376691.3325257166,0.5821399230425621,835.2310004707854,,,,,,,-339000.0,-188000.0,-94200.0
8371.25142,-352000.0,-117000.0,-65600.0,0.558,0.154,-0.0617,22666.29909,11983.90219643536,376691.3325257166,0.5821399230425621,835.2310004707854,,,,,,,-339000.0,-188000.0,-94200.0
8372.25142,-352000.0,-116000.0,-65600.0,0.558,0.154,-0.0617,22666.29909,11984.4843363584,376381.9336790755,0.5821399230425621,836.6047418751247,,,,,,,-339000.0,-188000.0,-94200.0
8373.25142,-352000.0,-116000.0,-65600.0,0.559,0.154,-0.0616,22666.29909,11985.06647628144,376381.9336790755,0.5821399230425621,836.6047418751247,,,,,,,-339000.0,-188000.0,-94300.0
8374.25142,-352000.0,-116000.0,-65600.0,0.559,0.154,-0.0616,22666.29909,11985.64956423364,376381.9336790755,0.5830879521993231,836.6047418751247,,,,,,,-339000.0,-188000.0,-94300.0
8375.25142,-352000.0,-116000.0,-65600.0,0.559,0.154,-0.0616,22666.29909,11986.23265218584,376381.9336790755,0.5830879521993231,836.6047418751247,,,,,,,-339000.0,-188000.0,-94300.0
8376.25142,-352000.0,-116000.0,-65600.0,0.559,0.154,-0.0616,22666.29909,11986.81574013804,376381.9336790755,0.5830879521993231,836.6047418751247,,,,,,,-339000.0,-188000.0,-94300.0
8377.25142,-352000.0,-116000.0,-65600.0,0.559,0.154,-0.0616,22666.29909,11987.39882809024,376381.9336790755,0.5830879521993231,836.6047418751247,,,,,,,-339000.0,-188000.0,-94400.0
8378.25142,-351000.0,-116000.0,-65600.0,0.559,0.154,-0.0616,22666.29909,11987.98191604244,375446.8803972141,0.5830879521993231,840.7770718375186,,,,,,,-339000.0,-188000.0,-94400.0
8379.25142,-351000.0,-116000.0,-65600.0,0.56,0.154,-0.0616,22666.29909,11988.56500399464,375446.8803972141,0.5830879521993231,840.7770718375186,,,,,,,-339000.0,-188000.0,-94400.0
8380.25142,-351000.0,-116000.0,-65600.0,0.56,0.154,-0.0616,22666.29909,11989.1490507051,375446.8803972141,0.5840467104607302,840.7770718375186,,,,,,,-339000.0,-188000.0,-94400.0
8381.25142,-351000.0,-116000.0,-65600.0,0.56,0.154,-0.0615,22666.29909,11989.73309741556,375446.8803972141,0.5840467104607302,840.7770718375186,,,,,,,-339000.0,-188000.0,-94500.0
8382.25142,-351000.0,-116000.0,-65600.0,0.56,0.154,-0.0615,22666.29909,11990.31713358739,375446.8803972141,0.5840361718249992,840.7770718375186,,,,,,,-339000.0,-189000.0,-94500.0
8383.25142,-351000.0,-116000.0,-65700.0,0.56,0.154,-0.0615,22666.29909,11990.90116975921,375464.3658191813,0.5840361718249992,840.6987634764708,,,,,,,-339000.0,-189000.0,-94500.0
8384.25142,-351000.0,-116000.0,-65700.0,0.56,0.154,-0.0615,22666.29909,11991.48520593104,375464.3658191813,0.5840361718249992,840.6987634764708,,,,,,,-339000.0,-189000.0,-94500.0
8385.25142,-351000.0,-116000.0,-65700.0,0.561,0.154,-0.0615,22666.29909,11992.06924210287,375464.3658191813,0.5840361718249992,840.6987634764708,,,,,,,-339000.0,-189000.0,-94600.0
8386.25142,-351000.0,-116000.0,-65700.0,0.561,0.154,-0.0615,22666.29909,11992.65423718832,375464.3658191813,0.5849950854494421,840.6987634764708,,,,,,,-339000.0,-189000.0,-94600.0
8387.25142,-351000.0,-116000.0,-65700.0,0.561,0.154,-0.0615,22666.29909,11993.23923227377,375464.3658191813,0.5849950854494421,840.6987634764708,,,,,,,-339000.0,-189000.0,-94600.0
8388.25142,-351000.0,-116000.0,-65700.0,0.561,0.154,-0.0615,22666.29909,11993.82422735922,375464.3658191813,0.5849950854494421,840.6987634764708,,,,,,,-339000.0,-189000.0,-94600.0
8389.25142,-351000.0,-116000.0,-65700.0,0.561,0.154,-0.0614,22666.29909,11994.40922244466,375464.3658191813,0.5849950854494421,840.6987634764708,,,,,,,-339000.0,-189000.0,-94600.0
8390.25142,-351000.0,-116000.0,-65700.0,0.561,0.154,-0.0614,22666.29909,11994.99420702566,375464.3658191813,0.5849845809933798,840.6987634764708,,,,,,,-339000.0,-189000.0,-94700.0
8391.25142,-351000.0,-116000.0,-65700.0,0.562,0.154,-0.0614,22666.29909,11995.57919160665,375464.3658191813,0.5849845809933798,840.6987634764708,,,,,,,-338000.0,-189000.0,-94700.0
8392.25142,-351000.0,-116000.0,-65700.0,0.562,0.154,-0.0614,22666.29909,11996.16513525582,375464.3658191813,0.5859436491677337,840.6987634764708,,,,,,,-338000.0,-189000.0,-94700.0
8393.25142,-351000.0,-116000.0,-65700.0,0.562,0.154,-0.0614,22666.29909,11996.75107890499,375464.3658191813,0.5859436491677337,840.6987634764708,,,,,,,-338000.0,-189000.0,-94700.0
8394.25142,-351000.0,-116000.0,-65700.0,0.562,0.154,-0.0614,22666.29909,11997.33702255416,375464.3658191813,0.5859436491677337,840.6987634764708,,,,,,,-338000.0,-189000.0,-94800.0
8395.25142,-351000.0,-116000.0,-65700.0,0.562,0.154,-0.0614,22666.29909,11997.92296620332,375464.3658191813,0.5859436491677337,840.6987634764708,,,,,,,-338000.0,-189000.0,-94800.0
8396.25142,-351000.0,-116000.0,-65700.0,0.562,0.154,-0.0614,22666.29909,11998.50890985249,375464.3658191813,0.5859436491677337,840.6987634764708,,,,,,,-338000.0,-189000.0,-94800.0
8397.25142,-351000.0,-116000.0,-65700.0,0.563,0.154,-0.0613,22666.29909,11999.09485350166,375464.3658191813,0.5859436491677337,840.6987634764708,,,,,,,-338000.0,-189000.0,-94800.0
8398.25142,-351000.0,-116000.0,-65700.0,0.563,0.154,-0.0613,22666.29909,11999.68174590236,375464.3658191813,0.5868924007005032,840.6987634764708,,,,,,,-338000.0,-189000.0,-94900.0
8399.25142,-351000.0,-116000.0,-65700.0,0.563,0.154,-0.0613,22666.29909,12000.26863830306,375464.3658191813,0.5868924007005032,840.6987634764708,,,,,,,-338000.0,-189000.0,-94900.0
8400.25142,-351000.0,-116000.0,-65700.0,0.563,0.154,-0.0613,22666.29909,12000.85553070376,375464.3658191813,0.5868924007005032,840.6987634764708,,,,,,,-338000.0,-189000.0,-94900.0
8401.25142,-351000.0,-116000.0,-65700.0,0.563,0.154,-0.0613,22666.29909,12001.44242310446,375464.3658191813,0.5868924007005032,840.6987634764708,,,,,,,-338000.0,-189000.0,-94900.0
8402.25142,-351000.0,-116000.0,-65700.0,0.563,0.154,-0.0613,22666.29909,12002.02931550517,375464.3658191813,0.5868924007005032,840.6987634764708,,,,,,,-338000.0,-189000.0,-95000.0
8403.25142,-351000.0,-116000.0,-65700.0,0.564,0.154,-0.0613,22666.29909,12002.61620790587,375464.3658191813,0.5868924007005032,840.6987634764708,,,,,,,-338000.0,-189000.0,-95000.0
8404.25142,-351000.0,-116000.0,-65700.0,0.564,0.154,-0.0613,22666.29909,12003.20405966439,375464.3658191813,0.5878517585242048,840.6987634764708,,,,,,,-338000.0,-189000.0,-95000.0
8405.25142,-351000.0,-116000.0,-65700.0,0.564,0.154,-0.0612,22666.29909,12003.79191142292,375464.3658191813,0.5878517585242048,840.6987634764708,,,,,,,-338000.0,-190000.0,-95000.0
8406.25142,-351000.0,-116000.0,-65700.0,0.564,0.154,-0.0612,22666.29909,12004.37975276205,375464.3658191813,0.5878413391383767,840.6987634764708,,,,,,,-338000.0,-190000.0,-95100.0
8407.25142,-351000.0,-116000.0,-65700.0,0.564,0.154,-0.0612,22666.29909,12004.96759410119,375464.3658191813,0.5878413391383767,840.6987634764708,,,,,,,-338000.0,-190000.0,-95100.0
8408.25142,-350000.0,-116000.0,-65700.0,0.564,0.154,-0.0612,22666.29909,12005.55543544033,374529.6917468627,0.5878413391383767,844.90008501283,,,,,,,-338000.0,-190000.0,-95100.0
8409.25142,-350000.0,-116000.0,-65700.0,0.565,0.154,-0.0612,22666.29909,12006.14327677947,374529.6917468627,0.5878413391383767,844.90008501283,,,,,,,-338000.0,-190000.0,-95100.0
8410.25142,-350000.0,-116000.0,-65800.0,0.565,0.154,-0.0612,22666.29909,12006.73207762865,374547.2466859155,0.5888008491841702,844.8208863427681,,,,,,,-338000.0,-190000.0,-95100.0
8411.25142,-350000.0,-116000.0,-65800.0,0.565,0.154,-0.0612,22666.29909,12007.32087847784,374547.2466859155,0.5888008491841702,844.8208863427681,,,,,,,-338000.0,-190000.0,-95200.0
8412.25142,-350000.0,-116000.0,-65800.0,0.565,0.154,-0.0611,22666.29909,12007.90967932702,374547.2466859155,0.5888008491841702,844.8208863427681,,,,,,,-338000.0,-190000.0,-95200.0
8413.25142,-350000.0,-116000.0,-65800.0,0.565,0.154,-0.0611,22666.29909,12008.4984697906,374547.2466859155,0.5887904635776635,844.8208863427681,,,,,,,-338000.0,-190000.0,-95200.0
8414.25142,-350000.0,-116000.0,-65800.0,0.565,0.154,-0.0611,22666.29909,12009.08726025418,374547.2466859155,0.5887904635776635,844.8208863427681,,,,,,,-338000.0,-190000.0,-95200.0
8415.25142,-350000.0,-116000.0,-65800.0,0.566,0.154,-0.0611,22666.29909,12009.67605071776,374547.2466859155,0.5887904635776635,844.8208863427681,,,,,,,-338000.0,-190000.0,-95300.0
8416.25142,-350000.0,-116000.0,-65800.0,0.566,0.154,-0.0611,22666.29909,12010.26580084281,374547.2466859155,0.5897501250529752,844.8208863427681,,,,,,,-338000.0,-190000.0,-95300.0
8417.25142,-350000.0,-116000.0,-65800.0,0.566,0.154,-0.0611,22666.29909,12010.85555096786,374547.2466859155,0.5897501250529752,844.8208863427681,,,,,,,-338000.0,-190000.0,-95300.0
8418.25142,-350000.0,-116000.0,-65800.0,0.566,0.154,-0.0611,22666.29909,12011.44530109291,374547.2466859155,0.5897501250529752,844.8208863427681,,,,,,,-338000.0,-190000.0,-95300.0
8419.25142,-350000.0,-116000.0,-65800.0,0.566,0.154,-0.0611,22666.29909,12012.03505121797,374547.2466859155,0.5897501250529752,844.8208863427681,,,,,,,-338000.0,-190000.0,-95400.0
8420.25142,-350000.0,-116000.0,-65800.0,0.567,0.154,-0.061,22666.29909,12012.62480134302,374547.2466859155,0.5897501250529752,844.8208863427681,,,,,,,-338000.0,-190000.0,-95400.0
